N1,N2,N10,N100
2239,0.196918,0.343056,1.04658,1.22623
2240,0.685639,1.23325,0.777425,1.1221
2241,0.707554,1.47137,0.82463,0.882784
2242,3.20709,0.625759,1.42341,0.946666
2243,0.0114767,1.36866,1.18133,1.01648
2244,0.535012,2.44209,0.744795,0.923065
2245,0.135754,0.390464,0.996809,0.875692
2246,0.527225,0.207971,1.04176,1.05697
2247,0.381133,0.0917384,0.721324,0.977647
2248,2.32101,2.39049,1.04248,0.901864
2249,2.08127,1.48181,0.971886,0.965613
2250,3.52281,0.357334,1.05075,0.870955
2251,3.71436,0.911674,0.809865,0.938567
2252,2.26521,1.68808,0.67953,0.866331
2253,0.186331,1.35749,1.18181,1.08221
2254,0.360038,0.181147,0.458239,0.910372
2255,0.816589,0.555511,0.46251,0.793474
2256,0.953225,1.35051,1.10241,0.92688
2257,0.276484,0.0674659,1.3608,0.923608
2258,0.665786,0.17969,0.885062,1.04271
2259,1.48912,1.33346,0.652237,0.967404
2260,0.0824125,0.662958,1.28206,0.950541
2261,0.0116965,0.974302,1.53658,0.954582
2262,0.0545663,1.42831,1.28848,1.00114
2263,0.163548,2.72837,1.23967,0.918006
2264,2.2544,1.10381,0.792299,0.853329
2265,0.59323,2.19038,0.776602,1.00156
2266,0.200988,1.26585,1.15264,0.99577
2267,0.973047,0.262509,1.59163,1.0171
2268,2.56198,0.506815,1.09072,1.11041
2269,0.563927,0.699413,0.90692,0.975526
2270,3.8212,0.746679,0.898164,1.16603
2271,1.90174,0.20463,1.35471,0.937987
2272,0.020845,0.839832,1.41419,0.948332
2273,0.440137,1.26966,0.31543,0.907301
2274,0.295484,0.166594,1.10536,0.962021
2275,0.22205,0.483781,0.796998,1.0687
2276,1.15475,1.08677,0.825619,0.817886
2277,1.38826,0.270742,0.970602,0.924035
2278,0.770828,2.76524,0.604793,1.05519
2279,1.5148,1.53326,1.66191,1.22466
2280,1.3212,1.75232,0.795202,0.938275
2281,0.035601,0.129821,0.928308,0.940814
2282,0.630792,1.70649,1.13012,1.21483
2283,0.304729,1.75835,1.3679,1.00856
2284,1.85074,0.559771,1.43217,1.16086
2285,0.106198,1.72251,0.904018,1.08109
2286,2.17191,1.79539,0.894877,1.01103
2287,2.74894,1.77855,0.899543,0.973747
2288,0.140749,3.67157,1.12074,1.01275
2289,0.647579,0.362058,0.844764,1.05816
2290,0.108581,0.259588,0.861859,1.03612
2291,1.3475,1.32577,0.400732,1.03433
2292,0.792404,0.500888,1.24839,0.879315
2293,0.551309,2.10596,1.15318,0.939372
2294,0.201063,0.610604,0.775398,1.10949
2295,1.7051,1.43491,1.14069,0.842557
2296,1.59353,1.53519,0.91698,1.24105
2297,0.038564,1.02228,0.83333,1.09182
2298,0.275704,1.89625,1.06959,1.01042
2299,2.09757,2.71642,0.749078,0.942014
2300,0.187804,1.59788,0.613706,1.068
2301,0.304973,1.30961,0.839307,0.883423
2302,2.98183,0.835467,1.48822,1.0403
2303,3.12906,1.97285,1.03198,0.90048
2304,3.08291,0.21105,0.879544,0.855102
2305,0.287605,3.35109,0.827198,1.14701
2306,2.0611,0.829024,0.653224,1.18361
2307,1.51013,0.156096,1.35681,1.04702
2308,0.21009,0.542564,0.976143,0.833502
2309,0.864367,0.544211,1.22481,1.19121
2310,0.423421,0.396361,0.98008,1.04813
2311,1.85257,0.229076,0.711035,1.01597
2312,0.326594,0.532539,1.06114,1.1181
2313,0.0640755,0.655039,1.33836,1.10056
2314,1.92589,0.366797,0.667433,1.07686
2315,2.17883,2.24587,0.711349,1.0355
2316,0.0940503,0.2486,0.603061,1.03828
2317,3.18148,1.39742,1.34932,0.819382
2318,0.0532602,0.723309,0.881488,1.07083
2319,3.31523,0.520076,1.03971,0.893032
2320,0.915431,0.155722,0.999366,0.842969
2321,2.54298,0.203085,0.821169,0.832942
2322,0.629994,0.742102,0.739297,0.986703
2323,0.858947,0.834417,1.04297,1.00689
2324,0.370415,0.771309,0.879346,0.912071
2325,1.04366,1.9817,0.851568,0.93327
2326,1.14496,0.812665,0.775352,0.927536
2327,0.237153,1.05864,1.04922,0.924861
2328,0.211415,1.31586,0.666144,1.03385
2329,0.480003,0.605305,1.23959,0.92066
2330,0.570131,0.956321,1.13113,1.15833
2331,0.157482,1.40351,1.01866,0.935728
2332,0.341975,1.53878,1.15188,0.961176
2333,1.8228,0.836414,0.58336,0.961979
2334,0.0873512,0.612474,1.14762,0.952755
2335,0.0403867,1.05713,1.30497,1.05371
2336,0.891066,0.522785,1.65931,0.994758
2337,0.158744,0.855308,0.936522,1.18521
2338,1.00888,0.52507,1.32182,1.01784
2339,3.619,1.01017,0.811812,0.895478
2340,1.04412,1.81657,0.5619,0.871593
2341,0.875429,0.276736,1.21383,0.927201
2342,1.32852,2.50715,0.804906,0.79199
2343,0.200829,0.313879,1.50594,1.19594
2344,3.46339,0.243145,1.17912,0.860897
2345,0.984766,2.04912,1.22168,0.984755
2346,0.654574,1.01257,0.476286,0.929462
2347,0.883946,0.147345,0.958424,0.969786
2348,0.226363,0.973213,0.978289,0.912703
2349,0.88912,0.968328,1.99783,0.972437
2350,0.742255,1.16952,0.795452,0.969323
2351,1.17023,2.86906,0.911694,1.08654
2352,2.83041,1.42888,0.980287,0.867236
2353,0.166278,0.68827,0.559235,0.916305
2354,2.50002,3.31419,0.81292,1.21044
2355,1.49196,0.349043,0.691773,1.0569
2356,0.114507,3.71912,1.0279,1.08139
2357,2.94449,0.56624,1.1924,0.766276
2358,1.04356,1.15137,0.84743,0.900508
2359,0.528906,1.3605,1.2425,1.16379
2360,0.515573,0.925523,0.725599,1.08537
2361,0.0754172,1.05732,1.44435,1.07405
2362,0.488488,0.959557,1.15743,0.864089
2363,1.20545,0.665479,0.812494,1.06083
2364,1.28322,1.08631,0.591325,1.07056
2365,0.976554,2.97932,0.760982,0.942022
2366,0.108236,0.260934,0.596251,1.09272
2367,1.71973,0.518859,1.01493,1.16971
2368,0.687854,0.428651,1.34109,1.15791
2369,2.01437,0.921147,1.36398,0.850269
2370,1.10232,1.47479,0.858707,0.908272
2371,0.281881,0.685738,0.971067,1.01367
2372,3.93251,1.55981,0.711392,0.991333
2373,0.226498,0.495319,1.32197,1.09287
2374,0.331517,1.07438,1.76819,1.02236
2375,0.447395,0.459414,0.759425,1.15719
2376,0.125001,0.438312,1.1097,1.13792
2377,0.489653,0.54715,1.23842,1.08057
2378,0.820828,1.23398,0.973871,0.931579
2379,0.745027,0.598614,0.975793,1.10547
2380,0.0216711,0.86969,0.459332,1.14761
2381,0.0318588,2.87486,0.889212,0.982861
2382,0.861146,0.529717,0.862658,0.970286
2383,0.10933,0.905264,0.651039,1.06683
2384,0.674096,2.30235,1.71524,0.869166
2385,0.132363,1.33559,0.85755,0.88596
2386,0.807387,1.06297,0.908068,0.957243
2387,1.02297,1.95446,0.857295,1.08935
2388,0.971057,0.752716,0.960998,0.989927
2389,0.587162,0.295889,0.891395,1.0199
2390,0.776044,0.300832,0.92477,1.02282
2391,1.17596,1.07689,0.631817,0.92427
2392,0.400718,2.49946,1.3671,0.754687
2393,0.234794,1.73391,1.04575,1.04972
2394,0.344195,0.96255,1.24436,0.867204
2395,0.404429,0.546725,0.839305,1.03033
2396,0.806884,0.925229,0.884774,1.01487
2397,0.326554,1.09571,1.17829,1.00245
2398,0.183038,0.364986,0.921905,1.02818
2399,0.0251608,0.283604,1.28125,1.27243
2400,1.62382,0.914145,1.22126,1.00709
2401,0.883099,0.464158,1.17902,0.95635
2402,0.62478,1.24281,0.714743,0.95321
2403,0.236867,1.12811,0.59987,1.04681
2404,0.580841,0.536638,1.30668,0.851725
2405,0.377055,2.31756,1.39452,1.0007
2406,0.184299,1.19623,1.3557,1.0487
2407,0.196061,0.508709,0.549182,0.987184
2408,0.121164,1.91781,0.984799,0.936074
2409,0.556157,0.473948,1.16661,0.886507
2410,0.0455154,1.39377,1.09165,1.06014
2411,1.14689,1.51148,1.0069,0.948098
2412,1.98683,2.07499,0.634627,1.09767
2413,1.04625,0.769123,1.1844,1.13959
2414,1.14165,1.66617,0.85559,0.911901
2415,0.574075,0.938013,1.24264,1.09426
2416,2.43308,0.547705,0.858466,1.02485
2417,0.637236,2.60287,1.82866,1.05109
2418,0.256181,1.7304,0.816955,1.16855
2419,0.934674,0.121225,1.22624,0.937225
2420,0.789389,0.321458,0.657027,0.840423
2421,0.421988,5.65743,0.890047,1.0805
2422,1.86604,0.92981,1.24655,1.01378
2423,0.241573,0.162096,0.772825,0.904448
2424,2.22601,0.466509,0.797886,0.936137
2425,0.726309,1.21614,0.823011,0.833966
2426,0.402917,1.10372,1.41698,0.943287
2427,0.0313336,1.12246,0.927237,0.960065
2428,0.327744,1.55527,0.656811,0.771439
2429,2.52282,0.710896,1.15402,0.888904
2430,2.09456,0.703588,0.666357,1.09718
2431,2.34925,2.61618,0.674559,0.928315
2432,4.70389,0.126513,1.07167,0.991256
2433,1.26799,1.74263,1.2417,0.904529
2434,0.0489295,1.05157,1.26365,0.831662
2435,0.118282,2.97028,1.41605,0.95571
2436,2.28514,0.496158,0.948574,1.079
2437,0.624514,2.19237,0.710004,0.870131
2438,1.75689,0.418601,0.880645,1.05947
2439,0.613118,1.3648,1.4894,1.06211
2440,0.489406,1.11283,1.13618,1.15758
2441,1.70404,0.526103,1.35937,0.881296
2442,1.79182,1.28426,0.893533,1.15221
2443,0.845016,1.49713,1.47639,1.13205
2444,0.128006,0.463678,0.401072,1.01736
2445,0.310588,0.838504,0.992599,1.19552
2446,0.105851,1.70505,0.881302,1.20316
2447,1.07709,0.569666,0.81741,0.951851
2448,0.150516,2.27888,0.627237,0.987514
2449,1.24649,1.73777,0.637023,0.877695
2450,0.117373,0.889713,0.997939,1.11648
2451,0.990604,0.74781,1.37466,0.944814
2452,0.398838,0.42713,1.62728,0.94197
2453,2.56342,0.508533,1.29363,1.0553
2454,3.10565,0.520736,1.40092,0.878354
2455,1.10101,0.783717,1.31341,1.0185
2456,1.41628,0.438229,0.808046,0.889489
2457,0.111804,0.343065,0.957778,0.996915
2458,2.68803,0.449814,1.14728,0.968561
2459,0.654688,1.05715,1.0723,0.970063
2460,0.665484,1.40929,1.26307,1.10313
2461,2.16335,1.3658,0.975874,1.18011
2462,1.30177,0.938209,1.33998,1.06735
2463,0.617455,0.501224,1.65583,0.868821
2464,0.262487,0.770812,1.45575,1.08861
2465,0.18713,1.7491,0.892726,0.989107
2466,0.236796,1.42481,0.99035,1.10851
2467,2.01402,0.086876,0.863883,1.0906
2468,0.31405,0.875093,1.02257,1.06641
2469,0.443608,1.43705,1.4108,0.935311
2470,0.358037,1.17575,1.65119,0.904402
2471,0.340507,0.184277,0.966808,1.04046
2472,0.153519,0.341875,0.517485,0.970215
2473,0.394207,1.35903,1.22756,0.791492
2474,0.385465,1.13412,1.33868,0.827495
2475,0.312564,1.24626,0.969851,0.876435
2476,0.30406,0.334649,0.785516,0.953805
2477,0.387123,0.546904,1.22114,0.968687
2478,0.625841,0.631087,0.819314,0.839345
2479,0.18871,2.92967,0.897916,0.882628
2480,0.411701,0.601031,1.02318,0.965603
2481,0.388957,0.384273,1.21627,1.16574
2482,2.06192,1.7225,0.360463,1.08532
2483,1.00678,0.584917,1.05928,0.905489
2484,0.792262,1.37942,0.647587,0.983344
2485,0.309649,0.113588,1.11647,1.10312
2486,0.287876,0.394199,0.654371,1.11876
2487,1.88268,2.35647,1.87051,0.838362
2488,0.422022,0.2864,0.948156,1.18103
2489,2.0251,0.845465,0.877298,0.977225
2490,1.87853,1.0304,1.14475,0.991156
2491,0.483183,1.72911,0.487136,0.92367
2492,0.546963,0.858377,0.909639,1.14663
2493,0.0104194,1.99941,0.60324,0.854883
2494,0.0351905,2.60423,1.29212,0.948562
2495,0.439969,1.36479,1.10714,0.969427
2496,0.256119,3.73899,0.735366,1.01628
2497,4.56612,0.571818,0.877102,0.867585
2498,1.88525,0.868315,0.735083,0.876544
2499,1.17065,0.635831,1.1265,1.08569
2500,0.1007,0.602433,0.9722,1.00982
2501,0.92584,0.955829,1.30574,0.859949
2502,0.363427,2.57577,0.875555,0.858161
2503,1.20531,1.20941,0.92581,0.993614
2504,2.08172,0.660208,0.935037,1.02483
2505,0.271726,1.6923,1.05305,0.973691
2506,0.319741,0.740971,1.33638,1.12153
2507,1.49979,0.844593,1.49778,0.938427
2508,0.262349,1.02476,0.723704,0.890934
2509,0.00907954,1.01955,1.52715,1.14065
2510,0.344799,1.39429,1.24393,1.1315
2511,1.17923,0.436725,1.45514,0.88705
2512,2.18575,0.350992,0.961257,0.949409
2513,1.17761,1.14027,0.643116,0.958013
2514,0.530812,0.505185,1.16539,1.1206
2515,0.0627921,1.37262,1.03967,0.966445
2516,2.73986,0.773478,0.919295,1.0724
2517,1.4753,1.45892,1.73583,1.09957
2518,0.506536,0.323606,0.536293,0.844425
2519,0.215164,1.58378,0.879123,0.885534
2520,0.0979092,0.562917,0.985392,0.89566
2521,0.685264,0.218245,1.23403,0.990585
2522,0.0920174,1.64139,0.831624,0.993952
2523,0.910662,0.208724,1.04259,0.86341
2524,0.628918,1.54095,0.811125,1.01991
2525,0.531806,1.00743,0.979226,0.977544
2526,0.37046,0.280562,1.3243,0.958383
2527,0.744274,0.217573,0.964485,0.932193
2528,0.882964,0.270184,0.737976,1.01612
2529,0.490681,0.161233,0.969076,0.978513
2530,0.462385,0.166575,1.26212,0.890591
2531,0.327459,1.29542,0.994865,0.970469
2532,0.316227,0.883853,1.52205,0.983692
2533,1.26188,1.58934,0.777824,0.826941
2534,0.00648907,0.450759,1.40842,0.989151
2535,1.59651,0.378194,0.984551,0.966055
2536,1.06505,0.240964,0.338733,0.941905
2537,0.40394,0.342047,1.11396,0.868255
2538,0.0604122,0.489387,0.646655,0.911528
2539,1.18062,1.43207,0.556416,1.06907
2540,0.269552,2.21975,1.28296,1.2045
2541,0.60655,2.64923,1.63326,0.979738
2542,0.637034,1.56675,1.33534,1.00059
2543,0.413977,0.511296,1.39391,1.06452
2544,0.509853,1.58768,0.821672,0.99675
2545,3.60826,0.635135,0.811512,1.12405
2546,0.218429,0.413648,1.06323,0.999387
2547,0.593876,1.42404,1.43198,1.05136
2548,0.0648631,1.06126,0.847237,1.05368
2549,0.516926,1.71817,1.08285,0.959488
2550,1.9609,0.212438,0.975972,0.861028
2551,0.298291,0.450688,1.19452,0.917786
2552,0.0141273,0.615502,0.706439,1.18066
2553,0.153989,2.07227,0.92696,0.934434
2554,1.14457,0.977151,1.04085,1.06185
2555,0.104949,1.31463,0.725987,1.09727
2556,0.708028,0.206616,1.138,0.965338
2557,1.5139,0.999405,1.18323,1.24603
2558,0.112738,0.190702,0.728788,0.98674
2559,0.652348,1.61127,0.906063,0.829366
2560,1.29396,1.1717,0.899002,0.94716
2561,0.165092,1.81007,0.420419,1.08916
2562,0.22896,0.560244,1.12224,1.005
2563,0.857392,2.25409,0.865632,1.01924
2564,2.49997,0.794793,0.99253,1.11045
2565,0.482227,0.878045,0.393112,1.15333
2566,0.72271,0.232319,1.03734,0.848986
2567,0.397386,0.0893185,1.24007,1.03527
2568,0.203609,0.276689,0.941573,0.959074
2569,3.68747,0.747869,0.647405,1.01421
2570,0.206952,0.862585,1.21786,0.905892
2571,0.231081,0.447122,0.627241,0.877134
2572,3.03473,0.133502,1.69268,1.03036
2573,2.09628,1.83658,0.866495,0.842328
2574,1.26331,1.35906,0.713746,0.997423
2575,2.37829,0.514832,1.06919,0.962566
2576,1.3562,0.273051,0.675163,0.78595
2577,1.61611,1.44827,1.34139,1.21648
2578,0.200643,0.97469,0.716721,1.23444
2579,0.116495,0.831812,0.78443,1.01099
2580,1.07297,0.532152,0.964984,1.02854
2581,1.24939,0.42975,1.31964,0.854079
2582,0.946457,1.58852,0.894148,1.01812
2583,0.138651,1.47728,0.839583,1.00987
2584,0.704217,1.67766,0.815415,0.826184
2585,1.24042,0.0390102,1.51953,1.07595
2586,0.314226,1.25229,1.80069,1.03006
2587,1.43602,0.764458,0.652663,0.99383
2588,0.222532,0.605538,0.976689,1.01639
2589,0.188821,1.08441,0.524376,0.949068
2590,0.390371,1.89402,1.28629,1.05285
2591,0.367711,0.724252,1.1026,1.02275
2592,0.3292,0.952588,0.639853,0.985205
2593,0.573132,0.0464932,1.43575,0.906855
2594,0.484205,0.219136,0.930027,1.00448
2595,0.0974728,1.94508,0.902585,0.999052
2596,0.529914,0.903408,1.51482,1.1386
2597,3.67825,0.914016,1.45684,1.03563
2598,0.0805916,0.723886,0.477891,0.948614
2599,1.21416,0.660312,0.778882,1.0862
2600,0.989782,1.70187,0.909543,0.957781
2601,0.433164,1.55583,0.666345,0.865118
2602,0.234547,1.37012,1.11949,0.950751
2603,0.535931,2.0373,0.642317,0.981353
2604,0.112249,0.825277,1.10967,0.957534
2605,1.46015,0.981775,1.26002,0.894751
2606,3.66487,0.598772,1.55282,0.771202
2607,0.421718,0.347756,0.856855,1.00324
2608,0.108171,1.21378,0.936818,0.947732
2609,2.37686,0.668519,0.813881,1.0386
2610,0.381982,1.35444,1.41673,0.829133
2611,2.08395,0.634234,0.854874,1.01438
2612,0.873846,1.73039,0.916867,0.863508
2613,0.936162,0.800123,1.25785,0.95254
2614,0.0784197,0.846348,1.46475,1.04219
2615,1.6002,0.463429,0.890757,0.949587
2616,0.596891,1.55994,1.46573,0.964953
2617,1.49346,1.21063,0.650687,1.02491
2618,0.776336,0.198362,0.796768,0.967325
2619,3.15246,0.338835,1.01796,0.98265
2620,0.148873,0.532572,0.995945,1.15592
2621,0.39335,1.11044,1.23404,0.997702
2622,3.34353,0.584692,0.653417,0.955218
2623,0.466081,2.32583,0.650435,1.10967
2624,0.0545271,1.47188,0.990071,1.05778
2625,2.7285,1.85258,1.08855,1.08549
2626,0.245684,1.41474,1.23758,1.0245
2627,1.69677,1.2702,1.41038,0.939446
2628,0.802656,1.31568,1.00503,0.995937
2629,0.405072,0.162333,0.618727,1.00587
2630,5.12274,1.07592,0.871653,0.916993
2631,0.615882,1.34945,0.856649,0.970508
2632,0.253066,1.49761,1.26081,1.14102
2633,1.78104,1.46187,0.602648,0.904865
2634,2.807,1.19897,0.743147,0.942708
2635,3.23764,0.684767,1.93968,0.913754
2636,0.642406,0.427203,0.826089,0.995247
2637,0.0802662,0.755672,1.67102,1.06592
2638,1.54636,0.476516,0.590788,1.07599
2639,0.536633,0.0534058,1.0151,1.01815
2640,0.0645365,1.01987,0.946465,0.837788
2641,0.928728,0.706659,0.91719,1.05326
2642,1.01129,1.10115,0.91773,1.08271
2643,2.26947,1.10207,1.29148,1.09846
2644,0.603671,0.513672,1.11654,0.831302
2645,2.15142,0.348925,1.43685,0.820412
2646,0.294254,0.867454,0.718734,1.0269
2647,0.627385,0.812247,0.764115,0.792167
2648,0.861744,1.64918,0.773409,0.936845
2649,0.151115,1.07463,1.05289,1.0053
2650,0.685163,0.0838642,1.28523,0.972538
2651,3.77621,1.186,1.30911,0.971833
2652,2.56063,1.49851,1.01726,0.904391
2653,0.62991,0.5391,0.662928,1.01302
2654,0.460806,0.999063,0.838865,0.88754
2655,1.2042,0.426719,0.715126,1.02535
2656,0.6517,1.05139,0.927877,0.91737
2657,0.581652,0.868672,0.616417,1.18244
2658,0.055116,2.29578,0.65881,0.98597
2659,1.12695,1.68701,0.728865,0.868734
2660,2.17478,0.595901,1.12862,0.992065
2661,1.6018,0.269107,0.802896,0.913205
2662,0.268304,1.05418,0.546327,0.998516
2663,0.186409,0.460412,1.12654,1.10549
2664,1.06203,0.0954742,0.893616,0.942834
2665,0.625936,0.280281,0.85996,0.947943
2666,0.0193404,0.952953,1.19621,1.02062
2667,4.33899,0.926545,1.29249,0.902296
2668,0.30931,1.39556,1.33167,1.07623
2669,0.52256,0.978045,1.03693,0.916082
2670,0.99459,0.635326,1.68471,0.887742
2671,0.843516,0.634559,0.87007,1.03469
2672,1.21984,1.10393,1.60488,0.928977
2673,0.183793,1.2583,0.911044,1.14247
2674,2.6901,2.20082,0.547391,0.861693
2675,0.753478,0.582063,0.780287,0.925689
2676,2.42187,1.38832,0.902339,1.15074
2677,0.723485,1.72157,0.904992,1.04881
2678,0.096659,1.07202,1.18632,1.10634
2679,1.62774,0.872524,1.26274,0.885011
2680,0.11844,0.343372,1.37443,0.972303
2681,0.0257584,0.839103,1.49594,0.749261
2682,0.825109,0.879742,1.31084,0.89745
2683,0.322168,0.635148,0.574615,0.994073
2684,0.126917,0.177446,1.41883,1.022
2685,1.02246,1.34317,0.683995,0.950828
2686,2.24006,2.0692,1.23118,1.14632
2687,0.0694828,0.155901,1.11186,1.18457
2688,0.956985,1.20252,1.08326,1.10414
2689,1.55105,0.171201,0.717921,1.10962
2690,0.127831,4.18729,1.13041,0.941653
2691,0.873294,1.38515,1.339,0.937949
2692,0.195697,0.483346,0.847057,0.922074
2693,0.704755,0.601785,1.01959,1.03625
2694,1.49832,1.61046,0.991126,1.06726
2695,1.58034,0.696593,0.977133,1.00502
2696,0.229635,1.76945,0.644699,1.0451
2697,0.950888,1.6504,0.991751,0.926024
2698,1.67141,0.234278,1.05463,1.19193
2699,0.5347,1.19412,1.18721,1.08386
2700,2.48757,1.3009,1.52596,1.22521
2701,0.238443,0.89167,1.2143,1.03757
2702,0.224151,0.173232,0.754746,0.920496
2703,6.5152,0.452896,1.53448,1.02433
2704,1.34041,0.0963246,1.28683,1.10828
2705,0.0884159,0.324084,1.07761,0.996827
2706,0.0235601,1.26636,1.82036,1.10107
2707,0.334468,2.03541,0.719385,0.903816
2708,0.781582,0.239856,1.20616,1.08061
2709,1.20553,0.555536,1.38252,1.03128
2710,0.0288384,1.61235,1.22358,1.00839
2711,0.164407,0.537783,1.69545,1.00031
2712,1.1329,0.709743,0.789852,1.20278
2713,2.1979,1.66897,0.987989,0.843352
2714,0.738991,1.16198,0.767794,0.926406
2715,0.754359,0.504781,0.847352,0.822496
2716,0.132048,0.0649006,1.01252,1.07382
2717,0.754086,0.878717,0.756175,0.797428
2718,0.0616645,0.122024,0.987807,1.00829
2719,1.52702,1.81633,1.13401,1.07853
2720,1.07534,1.02823,0.608636,1.20032
2721,0.187035,0.471516,0.71647,0.943943
2722,0.613585,0.800102,1.45395,1.03599
2723,0.0426203,0.607318,1.53695,1.01243
2724,0.0230861,0.67657,0.790486,1.0864
2725,2.72636,1.23359,0.578049,0.879837
2726,1.02255,1.76671,1.0542,0.934959
2727,0.654214,1.21058,0.555219,1.07362
2728,1.16271,0.0884754,1.25245,1.01222
2729,1.24083,2.03759,1.46389,0.999039
2730,1.0216,0.944116,0.762238,1.05874
2731,0.771675,0.522105,0.61167,1.0167
2732,0.316194,1.08744,1.04885,1.04049
2733,0.00908769,0.889228,1.12627,1.02563
2734,1.1091,0.15302,0.881035,1.05851
2735,2.19492,0.926835,0.804152,1.02877
2736,1.04698,0.882914,1.16407,1.06946
2737,0.221584,0.375036,0.92656,0.929089
2738,0.918667,0.908017,1.4529,1.01734
2739,1.88443,1.50312,1.09643,0.989365
2740,0.585305,0.426705,0.752634,1.17976
2741,1.10359,0.365413,0.593538,0.977701
2742,1.50699,1.20118,1.19758,0.837423
2743,1.10125,2.27181,1.12917,1.01528
2744,0.680702,1.66352,1.37755,1.17202
2745,2.12677,0.840625,1.30844,1.00545
2746,0.357494,1.12637,1.28232,0.855269
2747,0.740736,1.06962,1.12375,1.07359
2748,2.5571,2.2328,1.47449,1.05199
2749,1.62133,1.81265,0.868603,0.812672
2750,0.178243,0.457642,0.831972,0.948556
2751,0.180906,0.295888,0.91697,1.03779
2752,3.6924,1.08913,0.795871,1.10747
2753,1.91238,1.16531,1.05186,1.12558
2754,2.82691,2.18127,0.999201,0.897591
2755,0.407229,2.87022,1.85146,1.06792
2756,0.964543,0.413072,0.874685,1.08201
2757,1.2644,0.963449,0.690558,1.0916
2758,1.05369,0.410659,1.03732,0.895359
2759,1.65489,0.729431,0.795049,0.993538
2760,0.147297,1.37925,0.879854,0.907234
2761,0.174298,0.344211,1.5721,1.18587
2762,0.433728,0.343216,0.733569,0.938027
2763,2.90663,0.915313,0.946702,0.929183
2764,0.184015,0.607719,0.69362,1.09564
2765,0.898075,0.154761,0.734974,1.03837
2766,2.26921,0.0503903,1.63582,1.05147
2767,2.06602,1.18168,0.432201,0.941936
2768,2.06602,1.55992,1.36064,0.962932
2769,1.31421,1.36327,0.849246,1.02697
2770,1.09144,0.330174,1.51939,0.982214
2771,0.191154,0.131022,0.558339,0.927862
2772,0.57426,1.20909,1.17869,0.795225
2773,0.272161,1.97704,1.52441,0.959342
2774,0.377953,1.11986,1.71004,0.999545
2775,0.541725,0.458279,1.09851,1.09776
2776,1.76597,0.293476,1.09371,0.956836
2777,2.6529,1.30168,0.865208,1.19387
2778,0.842836,0.439093,0.781601,1.06696
2779,1.88331,1.00566,0.700145,0.98572
2780,1.38981,0.500675,0.814241,0.824707
2781,3.0612,1.73084,1.10441,0.764521
2782,0.417023,0.428797,1.54956,0.889199
2783,1.25524,1.10811,0.792372,0.895911
2784,1.09655,0.371754,1.34137,0.834636
2785,0.292497,0.344315,0.799567,0.723745
2786,0.463009,0.849192,1.1897,0.996612
2787,0.311674,2.87408,0.606303,1.07669
2788,1.13403,0.265237,1.04339,0.938235
